filename,width,height,class,xmin,ymin,xmax,ymax
922_jpg.rf.ae4561aadcbc0ca473da3bcc84ac00c9.jpg,384,384,face,203,254,226,265
922_jpg.rf.ae4561aadcbc0ca473da3bcc84ac00c9.jpg,384,384,face,347,148,355,153
800_jpg.rf.aeea6c17a403e0cb3a6006dce2a83c78.jpg,384,384,face,162,246,188,255
800_jpg.rf.aeea6c17a403e0cb3a6006dce2a83c78.jpg,384,384,face,198,105,234,121
919_jpg.rf.af201c9cd099793cbeb31fa20aef6d3b.jpg,384,384,face,193,106,212,113
431_jpg.rf.af40047b26e2b36a3737f1215ca5d924.jpg,384,384,face,74,191,87,215
431_jpg.rf.af40047b26e2b36a3737f1215ca5d924.jpg,384,384,face,199,200,218,232
730_jpg.rf.a71dbd36ebdf7ddb69578209d74c10c7.jpg,384,384,face,224,314,252,328
526_jpg.rf.af444473ff7c921fe2431ae33bd25c42.jpg,384,384,face,166,85,192,97
526_jpg.rf.af444473ff7c921fe2431ae33bd25c42.jpg,384,384,face,149,207,179,224
113_jpg.rf.afb04f1da164138e841a990978f991e0.jpg,384,384,face,70,179,81,202
796_jpg.rf.afd8763befc91b32e605c94a9dc5d5d3.jpg,384,384,face,131,160,140,180
796_jpg.rf.afd8763befc91b32e605c94a9dc5d5d3.jpg,384,384,face,235,201,245,233
908_jpg.rf.aff3703cab10b134bc9c71c1710a1824.jpg,384,384,face,191,293,211,302
324_jpg.rf.b13db0f84e7e3f37e0445ba4495caa07.jpg,384,384,face,125,232,142,243
324_jpg.rf.b13db0f84e7e3f37e0445ba4495caa07.jpg,384,384,face,188,286,215,297
324_jpg.rf.b13db0f84e7e3f37e0445ba4495caa07.jpg,384,384,face,161,40,182,50
428_jpg.rf.aee053d22ae4fde0f8a4983e6444420a.jpg,384,384,face,194,196,232,219
824_jpg.rf.affc5324119a602702687dc73017b5be.jpg,384,384,face,148,82,156,95
824_jpg.rf.affc5324119a602702687dc73017b5be.jpg,384,384,face,131,153,142,172
855_jpg.rf.b0ed285e6fcbee7ba172a5c459753ab0.jpg,384,384,face,238,170,250,195
311_jpg.rf.b133b887d2e47da83912d3d16ef72c90.jpg,384,384,face,160,193,184,205
311_jpg.rf.b133b887d2e47da83912d3d16ef72c90.jpg,384,384,face,241,94,277,110
909_jpg.rf.afc5ac101d6529ea6ec74c33671e0e2d.jpg,384,384,face,291,189,300,210
478_jpg.rf.b05756909ccb3ca947196ee44677e67a.jpg,384,384,face,189,79,214,90
533_jpg.rf.b5113416e5bcddb7ba6df328b633b7bc.jpg,384,384,face,203,59,228,70
533_jpg.rf.b5113416e5bcddb7ba6df328b633b7bc.jpg,384,384,face,128,198,162,219
553_jpg.rf.b4b08590ee68c872647721a5458a79e4.jpg,384,384,face,105,287,122,302
553_jpg.rf.b4b08590ee68c872647721a5458a79e4.jpg,384,384,face,149,368,176,382
553_jpg.rf.b4b08590ee68c872647721a5458a79e4.jpg,384,384,face,260,271,311,299
553_jpg.rf.b4b08590ee68c872647721a5458a79e4.jpg,384,384,face,20,217,31,224
555_jpg.rf.b2cfda8e042340ffe3fd81f0fc37cdf8.jpg,384,384,face,284,204,332,228
555_jpg.rf.b2cfda8e042340ffe3fd81f0fc37cdf8.jpg,384,384,face,48,283,59,289
624_jpg.rf.b42ee4eb925812e20f5094524a477de4.jpg,384,384,face,148,0,188,5
333_jpg.rf.b54e43530ff41f8015a02eb687cbcc08.jpg,384,384,face,193,248,214,260
257_jpg.rf.b21f7ea13b5abe15a8932f747aeceb62.jpg,384,384,face,183,298,207,305
970_jpg.rf.b540118149c3de0f7f7a63f9892048b7.jpg,384,384,face,210,130,233,140
970_jpg.rf.b540118149c3de0f7f7a63f9892048b7.jpg,384,384,face,132,228,167,246
140_jpg.rf.b40ac50ea3ae91eba9ed49614f4f94a4.jpg,384,384,face,192,126,215,139
140_jpg.rf.b40ac50ea3ae91eba9ed49614f4f94a4.jpg,384,384,face,164,256,199,274
140_jpg.rf.b40ac50ea3ae91eba9ed49614f4f94a4.jpg,384,384,face,338,168,346,173
570_jpg.rf.b56f2990be675b856a11f63ab8b9cf74.jpg,384,384,face,91,207,107,240
571_jpg.rf.b6730d6252f628d02cc933a4c5551b62.jpg,384,384,face,186,17,217,34
571_jpg.rf.b6730d6252f628d02cc933a4c5551b62.jpg,384,384,face,113,103,155,132
571_jpg.rf.b6730d6252f628d02cc933a4c5551b62.jpg,384,384,face,306,46,316,54
315_jpg.rf.b5cfa2b88dd10b64f8a40020133b1844.jpg,384,384,face,314,119,328,126
315_jpg.rf.b5cfa2b88dd10b64f8a40020133b1844.jpg,384,384,face,203,160,228,172
315_jpg.rf.b5cfa2b88dd10b64f8a40020133b1844.jpg,384,384,face,120,280,157,298
127_jpg.rf.b63fcb6fa7efbcb6d6a38e3197c9f6a4.jpg,384,384,face,118,158,127,184
127_jpg.rf.b63fcb6fa7efbcb6d6a38e3197c9f6a4.jpg,384,384,face,239,205,252,241
127_jpg.rf.b63fcb6fa7efbcb6d6a38e3197c9f6a4.jpg,384,384,face,238,22,241,34
127_jpg.rf.b63fcb6fa7efbcb6d6a38e3197c9f6a4.jpg,384,384,face,43,44,47,57
751_jpg.rf.b5ed0aedd08dfc8225153a5ab7eeab4f.jpg,384,384,face,156,367,183,379
751_jpg.rf.b5ed0aedd08dfc8225153a5ab7eeab4f.jpg,384,384,face,285,219,322,240
431_jpg.rf.b6bc8f0fc8f3f002e6fe152eadba15f8.jpg,384,384,face,191,76,214,85
431_jpg.rf.b6bc8f0fc8f3f002e6fe152eadba15f8.jpg,384,384,face,150,197,181,211
943_jpg.rf.b741114633283d4df38f0d30870623b7.jpg,384,384,face,313,257,329,296
735_jpg.rf.b7109d8c99fa271a4503ff2675f800b0.jpg,384,384,face,227,279,263,299
735_jpg.rf.b7109d8c99fa271a4503ff2675f800b0.jpg,384,384,face,42,312,51,316
516_jpg.rf.b6cd62e3b2467f1cbaceb3700a522f8f.jpg,384,384,face,160,226,183,235
516_jpg.rf.b6cd62e3b2467f1cbaceb3700a522f8f.jpg,384,384,face,221,125,254,137
163_jpg.rf.aef1113ca04afe00f8ae2e0f3b5b7c13.jpg,384,384,face,173,251,197,266
163_jpg.rf.aef1113ca04afe00f8ae2e0f3b5b7c13.jpg,384,384,face,242,55,289,81
545_jpg.rf.b941832d80876c1d3f15ea3180986067.jpg,384,384,face,201,24,228,36
545_jpg.rf.b941832d80876c1d3f15ea3180986067.jpg,384,384,face,64,116,115,144
280_jpg.rf.b8bd8403565d842d3c149906c7c50a9e.jpg,384,384,face,256,167,263,189
280_jpg.rf.b8bd8403565d842d3c149906c7c50a9e.jpg,384,384,face,375,252,383,288
280_jpg.rf.b8bd8403565d842d3c149906c7c50a9e.jpg,384,384,face,198,34,203,44
614_jpg.rf.b85309ce716a6dd408aecf206305f1d3.jpg,384,384,face,258,340,296,360
445_jpg.rf.b86b6e2a9813377b61315911600abe81.jpg,384,384,face,248,198,264,231
230_jpg.rf.b7d70753ae0f2464cfd0343fa14562e2.jpg,384,384,face,56,167,77,175
230_jpg.rf.b7d70753ae0f2464cfd0343fa14562e2.jpg,384,384,face,166,82,189,92
230_jpg.rf.b7d70753ae0f2464cfd0343fa14562e2.jpg,384,384,face,27,140,42,146
230_jpg.rf.b7d70753ae0f2464cfd0343fa14562e2.jpg,384,384,face,31,147,43,153
749_jpg.rf.b9e99e1107df92828f1a14c9470b561e.jpg,384,384,face,238,236,275,259
202_jpg.rf.bd0aaa33a4b2529d762a6319d9d1672b.jpg,384,384,face,270,331,283,338
202_jpg.rf.bd0aaa33a4b2529d762a6319d9d1672b.jpg,384,384,face,193,221,216,232
202_jpg.rf.bd0aaa33a4b2529d762a6319d9d1672b.jpg,384,384,face,74,318,116,339
202_jpg.rf.bd0aaa33a4b2529d762a6319d9d1672b.jpg,384,384,face,340,190,353,196
200_jpg.rf.b7f402ff538b3297b7480dcedee55c07.jpg,384,384,face,318,288,331,294
200_jpg.rf.b7f402ff538b3297b7480dcedee55c07.jpg,384,384,face,128,338,163,356
200_jpg.rf.b7f402ff538b3297b7480dcedee55c07.jpg,384,384,face,331,132,342,139
907_jpg.rf.bc26cab3fa57630d9fc7fa3e7f9c1382.jpg,384,384,face,202,80,224,88
780_jpg.rf.bbaa62dd2fdf1ebe6571978c8614dcfa.jpg,384,384,face,306,96,323,106
780_jpg.rf.bbaa62dd2fdf1ebe6571978c8614dcfa.jpg,384,384,face,250,189,268,200
780_jpg.rf.bbaa62dd2fdf1ebe6571978c8614dcfa.jpg,384,384,face,215,111,242,126
780_jpg.rf.bbaa62dd2fdf1ebe6571978c8614dcfa.jpg,384,384,face,137,219,178,241
780_jpg.rf.bbaa62dd2fdf1ebe6571978c8614dcfa.jpg,384,384,face,376,82,383,89
415_jpg.rf.bd5b65aca7272c7a22266c9b282289f6.jpg,384,384,face,186,258,221,272
436_jpg.rf.bc22aab025c82d97b52c43a5c7c89253.jpg,384,384,face,116,194,133,204
436_jpg.rf.bc22aab025c82d97b52c43a5c7c89253.jpg,384,384,face,168,259,195,273
436_jpg.rf.bc22aab025c82d97b52c43a5c7c89253.jpg,384,384,face,193,123,231,144
103_jpg.rf.bcefedb10796e8c5fd5c742e1005922d.jpg,384,384,face,118,282,131,290
103_jpg.rf.bcefedb10796e8c5fd5c742e1005922d.jpg,384,384,face,201,333,224,346
877_jpg.rf.bcb3ffb258482e37ee1f3a1d118a1315.jpg,384,384,face,103,72,120,80
877_jpg.rf.bcb3ffb258482e37ee1f3a1d118a1315.jpg,384,384,face,151,78,176,91
877_jpg.rf.bcb3ffb258482e37ee1f3a1d118a1315.jpg,384,384,face,25,173,38,179
877_jpg.rf.bcb3ffb258482e37ee1f3a1d118a1315.jpg,384,384,face,29,158,45,165
884_jpg.rf.bc65e0d6ecdb5a3fbd7430b744249b61.jpg,384,384,face,178,79,202,89
857_jpg.rf.c0c75db2e6c62c2b3c479f106c61a8c5.jpg,384,384,face,163,131,189,138
857_jpg.rf.c0c75db2e6c62c2b3c479f106c61a8c5.jpg,384,384,face,37,187,47,191
413_jpg.rf.bf50073d91d08715224fd27a4cc75a46.jpg,384,384,face,197,271,232,286
604_jpg.rf.c0e7f218bea5a95a30d748ad5d64c8a0.jpg,384,384,face,33,233,48,268
517_jpg.rf.bc99ac2d9851e052fa7ffbcb2950c5c0.jpg,384,384,face,200,110,207,123
517_jpg.rf.bc99ac2d9851e052fa7ffbcb2950c5c0.jpg,384,384,face,138,163,147,188
517_jpg.rf.bc99ac2d9851e052fa7ffbcb2950c5c0.jpg,384,384,face,262,216,278,251
517_jpg.rf.bc99ac2d9851e052fa7ffbcb2950c5c0.jpg,384,384,face,45,50,50,60
612_jpg.rf.c0420c58e71de5f5e1ad9c6bf8a28a07.jpg,384,384,face,204,350,238,369
919_jpg.rf.c0ffd40a7f4f2c93fd5b194de4655e1e.jpg,384,384,face,187,106,206,112
215_jpg.rf.bf33bcb810a7a3e025d3e9a9e0544498.jpg,384,384,face,319,117,325,129
215_jpg.rf.bf33bcb810a7a3e025d3e9a9e0544498.jpg,384,384,face,250,168,258,186
215_jpg.rf.bf33bcb810a7a3e025d3e9a9e0544498.jpg,384,384,face,190,31,195,39
215_jpg.rf.bf33bcb810a7a3e025d3e9a9e0544498.jpg,384,384,face,179,36,184,48
522_jpg.rf.bf3ac532923bcc4233212c7592586cf2.jpg,384,384,face,261,163,275,171
522_jpg.rf.bf3ac532923bcc4233212c7592586cf2.jpg,384,384,face,181,104,204,115
522_jpg.rf.bf3ac532923bcc4233212c7592586cf2.jpg,384,384,face,142,228,175,246
779_jpg.rf.c0b93c1e05c6eb1ec8ffc99139dc76ba.jpg,384,384,face,67,88,73,102
779_jpg.rf.c0b93c1e05c6eb1ec8ffc99139dc76ba.jpg,384,384,face,217,206,229,234
481_jpg.rf.bfd8629dca3f44264ff0f43c39c0b0ee.jpg,384,384,face,201,294,224,305
71_jpg.rf.c120303ac0dddf3de44629b3250bf9da.jpg,384,384,face,212,125,239,141
71_jpg.rf.c120303ac0dddf3de44629b3250bf9da.jpg,384,384,face,329,54,341,60
380_jpg.rf.c123e44b40f8446dbeee2db74ea8e9e5.jpg,384,384,face,297,176,308,183
843_jpg.rf.c195350946bb24413d4fdc6558e709ac.jpg,384,384,face,269,135,279,151
843_jpg.rf.c195350946bb24413d4fdc6558e709ac.jpg,384,384,face,197,162,206,189
843_jpg.rf.c195350946bb24413d4fdc6558e709ac.jpg,384,384,face,156,29,161,39
570_jpg.rf.c20a6ab2ea0422c87c607cba17d9ca04.jpg,384,384,face,90,205,107,238
225_jpg.rf.c264a2a4ed7bce99cc9608c80a18a121.jpg,384,384,face,189,78,212,87
686_jpg.rf.c21fb403dcaf18b55694dabb687d64dc.jpg,384,384,face,257,87,273,96
686_jpg.rf.c21fb403dcaf18b55694dabb687d64dc.jpg,384,384,face,71,26,102,47
387_jpg.rf.c1487fe7674ed11ba3d5186e8c4aef44.jpg,384,384,face,354,264,383,291
524_jpg.rf.c264e5d619a9ad455f2495f8e1f2d345.jpg,384,384,face,212,96,239,109
524_jpg.rf.c264e5d619a9ad455f2495f8e1f2d345.jpg,384,384,face,130,204,165,223
413_jpg.rf.c2ee770b865c21ae3dd7f8a8ed16404e.jpg,384,384,face,176,270,213,292
332_jpg.rf.c34debeccf50a267831068c8ab351fee.jpg,384,384,face,190,261,209,272
332_jpg.rf.c34debeccf50a267831068c8ab351fee.jpg,384,384,face,137,17,162,29
781_jpg.rf.c394db4bcfb91dba02da380c0808517d.jpg,384,384,face,291,83,303,89
781_jpg.rf.c394db4bcfb91dba02da380c0808517d.jpg,384,384,face,143,234,175,244
432_jpg.rf.c54d47b436631fd72b1f540fce68db84.jpg,384,384,face,157,293,181,300
432_jpg.rf.c54d47b436631fd72b1f540fce68db84.jpg,384,384,face,206,163,236,175
880_jpg.rf.c4eea3b978630aba8bead0fd83664ca5.jpg,384,384,face,290,160,300,185
778_jpg.rf.c30262de108c81c7d4a17ab0fb722df9.jpg,384,384,face,301,80,317,90
778_jpg.rf.c30262de108c81c7d4a17ab0fb722df9.jpg,384,384,face,217,107,238,116
778_jpg.rf.c30262de108c81c7d4a17ab0fb722df9.jpg,384,384,face,148,206,178,220
180_jpg.rf.c3054d20c64f8d87e86821f03b2fd1f3.jpg,384,384,face,236,100,276,120
139_jpg.rf.c5bb459cbb1f66ed929a1ac827621bbd.jpg,384,384,face,163,244,188,256
139_jpg.rf.c5bb459cbb1f66ed929a1ac827621bbd.jpg,384,384,face,196,104,234,124
139_jpg.rf.c5bb459cbb1f66ed929a1ac827621bbd.jpg,384,384,face,64,338,75,346
577_jpg.rf.c62e40e622c7a01dfafe0129fa8e08c1.jpg,384,384,face,134,99,172,114
269_jpg.rf.c67636f27b4bf68f7569973b2b2dd0ef.jpg,384,384,face,292,179,299,201
269_jpg.rf.c67636f27b4bf68f7569973b2b2dd0ef.jpg,384,384,face,240,39,244,49
252_jpg.rf.c6ff1f01d4217f1d6f28f698d52b7734.jpg,384,384,face,183,80,209,90
252_jpg.rf.c6ff1f01d4217f1d6f28f698d52b7734.jpg,384,384,face,46,123,56,128
96_jpg.rf.c71078657cbd42decea98910203c66e1.jpg,384,384,face,17,186,27,210
509_jpg.rf.c7a4eee2adc4fcfdc263259c2ed1db13.jpg,384,384,face,301,261,315,292
509_jpg.rf.c7a4eee2adc4fcfdc263259c2ed1db13.jpg,384,384,face,133,28,138,36
439_jpg.rf.c761da407184b6a8eb146ac70e29e120.jpg,384,384,face,140,237,165,249
439_jpg.rf.c761da407184b6a8eb146ac70e29e120.jpg,384,384,face,240,121,273,139
578_jpg.rf.c85c9133afca5e55b9256d1838a932b0.jpg,384,384,face,93,197,114,235
499_jpg.rf.c7c991eee6d2e3cb793096124eaba2a1.jpg,384,384,face,163,141,186,148
499_jpg.rf.c7c991eee6d2e3cb793096124eaba2a1.jpg,384,384,face,28,200,37,204
499_jpg.rf.c7c991eee6d2e3cb793096124eaba2a1.jpg,384,384,face,34,215,43,219
754_jpg.rf.c64585b4ff5f5a8a23c566de7c3696ec.jpg,384,384,face,71,119,78,131
754_jpg.rf.c64585b4ff5f5a8a23c566de7c3696ec.jpg,384,384,face,9,198,19,220
882_jpg.rf.c783497372553d2d4dd55b390e8db6d2.jpg,384,384,face,294,175,301,198
608_jpg.rf.c9f9835e3463c9ec2aa4d54b19236555.jpg,384,384,face,150,19,187,43
907_jpg.rf.c9d6f3bbe3d7ccb06d047844f571b88f.jpg,384,384,face,298,165,305,187
208_jpg.rf.c70b423ce5ced2ff8226251a02815c9c.jpg,384,384,face,360,126,366,140
208_jpg.rf.c70b423ce5ced2ff8226251a02815c9c.jpg,384,384,face,348,256,361,293
796_jpg.rf.c89ea5842e14dbf3fd9fe768658e56a0.jpg,384,384,face,133,152,145,173
796_jpg.rf.c89ea5842e14dbf3fd9fe768658e56a0.jpg,384,384,face,229,207,243,240
483_jpg.rf.ca61ef13ab43753aea77aa6769bc5346.jpg,384,384,face,327,152,334,168
483_jpg.rf.ca61ef13ab43753aea77aa6769bc5346.jpg,384,384,face,296,198,307,222
428_jpg.rf.c9f1ef2b908c58a35b80f7e9540e34be.jpg,384,384,face,193,199,229,219
551_jpg.rf.cb4544e873ba8654f00a7778de232853.jpg,384,384,face,252,80,265,91
551_jpg.rf.cb4544e873ba8654f00a7778de232853.jpg,384,384,face,190,6,217,19
551_jpg.rf.cb4544e873ba8654f00a7778de232853.jpg,384,384,face,62,86,108,111
551_jpg.rf.cb4544e873ba8654f00a7778de232853.jpg,384,384,face,350,149,362,154
600_jpg.rf.cb1e47931e935641905b2f587865aae4.jpg,384,384,face,45,214,60,247
151_jpg.rf.caca7dbb8c40a16977cb438f35444c50.jpg,384,384,face,155,245,181,256
151_jpg.rf.caca7dbb8c40a16977cb438f35444c50.jpg,384,384,face,201,124,236,137
151_jpg.rf.caca7dbb8c40a16977cb438f35444c50.jpg,384,384,face,32,314,44,319
151_jpg.rf.caca7dbb8c40a16977cb438f35444c50.jpg,384,384,face,48,318,58,322
292_jpg.rf.cc0d9209f74661f262a023b6e98bc650.jpg,384,384,face,289,81,293,94
292_jpg.rf.cc0d9209f74661f262a023b6e98bc650.jpg,384,384,face,297,130,305,145
292_jpg.rf.cc0d9209f74661f262a023b6e98bc650.jpg,384,384,face,219,166,227,188
292_jpg.rf.cc0d9209f74661f262a023b6e98bc650.jpg,384,384,face,355,252,373,288
547_jpg.rf.c59f6211c157ca7a46df2261a2a8ad56.jpg,384,384,face,84,260,114,311
383_jpg.rf.cc5acf7580e27d8e6bc7d204a0560350.jpg,384,384,face,31,18,79,49
134_jpg.rf.cc756c1fcbc01ad31bef03ec990010a1.jpg,384,384,face,205,136,233,145
134_jpg.rf.cc756c1fcbc01ad31bef03ec990010a1.jpg,384,384,face,136,261,170,272
936_jpg.rf.cbcf9cdc7ef26b65a0732388544f70bb.jpg,384,384,face,244,202,259,213
936_jpg.rf.cbcf9cdc7ef26b65a0732388544f70bb.jpg,384,384,face,203,205,228,217
936_jpg.rf.cbcf9cdc7ef26b65a0732388544f70bb.jpg,384,384,face,147,322,188,348
936_jpg.rf.cbcf9cdc7ef26b65a0732388544f70bb.jpg,384,384,face,330,105,337,110
168_jpg.rf.cc277372e6207555d11b123b288e1b37.jpg,384,384,face,111,243,125,248
168_jpg.rf.cc277372e6207555d11b123b288e1b37.jpg,384,384,face,115,181,128,190
168_jpg.rf.cc277372e6207555d11b123b288e1b37.jpg,384,384,face,169,251,187,261
168_jpg.rf.cc277372e6207555d11b123b288e1b37.jpg,384,384,face,294,145,337,162
168_jpg.rf.cc277372e6207555d11b123b288e1b37.jpg,384,384,face,46,338,59,345
449_jpg.rf.cb135878e7eda2d47c55b7fd5e917519.jpg,384,384,face,203,128,227,138
449_jpg.rf.cb135878e7eda2d47c55b7fd5e917519.jpg,384,384,face,152,247,187,261
449_jpg.rf.cb135878e7eda2d47c55b7fd5e917519.jpg,384,384,face,332,44,341,49
602_jpg.rf.cc984f2a8a9d2a238daeba2c198a815f.jpg,384,384,face,192,337,233,359
474_jpg.rf.cd4cf2b7a14ebd7e7159514088eae28a.jpg,384,384,face,143,53,157,61
474_jpg.rf.cd4cf2b7a14ebd7e7159514088eae28a.jpg,384,384,face,191,74,212,84
219_jpg.rf.cd3b1516c29c1c3602a1a6dcdbe7c2be.jpg,384,384,face,206,264,225,276
219_jpg.rf.cd3b1516c29c1c3602a1a6dcdbe7c2be.jpg,384,384,face,348,189,357,195
219_jpg.rf.cd3b1516c29c1c3602a1a6dcdbe7c2be.jpg,384,384,face,337,179,347,184
765_jpg.rf.d008d9ad7ad77f60c6db8d25c7ccf03d.jpg,384,384,face,163,201,179,233
480_jpg.rf.cf1c5db754d6cb979d46e88614ae03fd.jpg,384,384,face,163,293,188,304
398_jpg.rf.d07a3fbec88510c8de030a5783c12dc5.jpg,384,384,face,228,74,252,85
398_jpg.rf.d07a3fbec88510c8de030a5783c12dc5.jpg,384,384,face,185,79,206,88
582_jpg.rf.d05d3b8ed7370b1ccc48ea7737f45a60.jpg,384,384,face,119,102,160,122
577_jpg.rf.d03e3cd255cca666efb41c3e4eec8db0.jpg,384,384,face,89,191,111,231
525_jpg.rf.ce798322330fda28fbcf451e0df58323.jpg,384,384,face,88,175,98,200
525_jpg.rf.ce798322330fda28fbcf451e0df58323.jpg,384,384,face,212,213,228,242
880_jpg.rf.d07c70cbb11b25efd78d7df50f38af45.jpg,384,384,face,198,84,223,94
287_jpg.rf.d0af0d165ff0e0ab8c9727768dfa8de2.jpg,384,384,face,304,109,314,128
287_jpg.rf.d0af0d165ff0e0ab8c9727768dfa8de2.jpg,384,384,face,229,161,239,182
287_jpg.rf.d0af0d165ff0e0ab8c9727768dfa8de2.jpg,384,384,face,353,217,369,256
381_jpg.rf.cf4ecd88b214318b65f8eb00cf7544e0.jpg,384,384,face,217,286,235,299
804_jpg.rf.ced11a4f739594fe2664bba7e60abdf0.jpg,384,384,face,130,157,136,180
785_jpg.rf.cfa1a2d928324f8b3307b55513430476.jpg,384,384,face,70,102,78,115
785_jpg.rf.cfa1a2d928324f8b3307b55513430476.jpg,384,384,face,237,190,251,223
544_jpg.rf.d17087fd3650da4c3f6016b15c75a47f.jpg,384,384,face,282,191,332,215
165_jpg.rf.d0febf27ccefba09733e99477dc21801.jpg,384,384,face,153,248,174,260
165_jpg.rf.d0febf27ccefba09733e99477dc21801.jpg,384,384,face,292,118,341,140
325_jpg.rf.d1042853a3a2a0536db20212e47045ec.jpg,384,384,face,81,149,94,176
504_jpg.rf.d08e02babb5973e536e730496c59bd44.jpg,384,384,face,204,212,229,222
504_jpg.rf.d08e02babb5973e536e730496c59bd44.jpg,384,384,face,150,351,190,370
504_jpg.rf.d08e02babb5973e536e730496c59bd44.jpg,384,384,face,340,134,349,139
504_jpg.rf.d08e02babb5973e536e730496c59bd44.jpg,384,384,face,331,121,343,125
542_jpg.rf.ce2c83dbf4dea74bd1220e71fb693127.jpg,384,384,face,268,166,315,189
535_jpg.rf.009da9b462d6ce428a6f7885a68d4dfc.jpg,384,384,face,112,252,132,259
535_jpg.rf.009da9b462d6ce428a6f7885a68d4dfc.jpg,384,384,face,164,320,193,332
535_jpg.rf.009da9b462d6ce428a6f7885a68d4dfc.jpg,384,384,face,244,181,283,196
526_jpg.rf.00e39d2904e1bff8aa8dd83f067256c4.jpg,384,384,face,91,142,103,168
526_jpg.rf.00e39d2904e1bff8aa8dd83f067256c4.jpg,384,384,face,190,213,208,243
532_jpg.rf.009ee7907291708f4ca8f76df13019af.jpg,384,384,face,97,240,113,250
532_jpg.rf.009ee7907291708f4ca8f76df13019af.jpg,384,384,face,155,314,182,326
532_jpg.rf.009ee7907291708f4ca8f76df13019af.jpg,384,384,face,216,171,256,192
71_jpg.rf.008781c00cf0527f0e3f46877b3447b5.jpg,384,384,face,139,127,156,154
71_jpg.rf.008781c00cf0527f0e3f46877b3447b5.jpg,384,384,face,111,5,117,18
150_jpg.rf.00e2ee4eba0e3aa559e8b9e820323cda.jpg,384,384,face,155,246,178,254
150_jpg.rf.00e2ee4eba0e3aa559e8b9e820323cda.jpg,384,384,face,205,126,239,137
655_jpg.rf.00d12a1f348c5ad5adf65b38196cabea.jpg,384,384,face,253,88,269,95
933_jpg.rf.000b28c0a4358df0d370560fb67037ff.jpg,384,384,face,172,152,193,161
824_jpg.rf.01853dbfec703ae4696e99b3185a7167.jpg,384,384,face,292,154,305,163
824_jpg.rf.01853dbfec703ae4696e99b3185a7167.jpg,384,384,face,216,132,235,144
767_jpg.rf.015ebc86a411d96b3868ddbd323cbe55.jpg,384,384,face,75,108,82,127
767_jpg.rf.015ebc86a411d96b3868ddbd323cbe55.jpg,384,384,face,178,196,191,231
123_jpg.rf.0283ef2b2af17e760e799e0709cc31b7.jpg,384,384,face,102,151,112,175
123_jpg.rf.0283ef2b2af17e760e799e0709cc31b7.jpg,384,384,face,230,216,245,251
123_jpg.rf.0283ef2b2af17e760e799e0709cc31b7.jpg,384,384,face,43,29,49,39
361_jpg.rf.027bb5d1b9128fbdeba85a4c72efe9ee.jpg,384,384,face,177,277,197,287
333_jpg.rf.01811046ae7e3baa621945e3229753bb.jpg,384,384,face,187,250,208,260
242_jpg.rf.030c1e97bd6c2474302839e7fd863dfb.jpg,384,384,face,84,123,93,145
242_jpg.rf.030c1e97bd6c2474302839e7fd863dfb.jpg,384,384,face,296,177,305,203
606_jpg.rf.034940e84070459fe124c247f913fcfc.jpg,384,384,face,144,20,184,40
41_jpg.rf.02dd062be4eb9779339f69fab4c4a307.jpg,384,384,face,77,121,91,129
258_jpg.rf.0374e10515d5670bbdda64506bbd7444.jpg,384,384,face,209,292,234,304
691_jpg.rf.03d5d3a36ce3cd9b2cb0d4d542623f13.jpg,384,384,face,136,11,159,32
600_jpg.rf.07413d7a4a644586932ff649554144cf.jpg,384,384,face,118,52,151,66
836_jpg.rf.042bb87f712c73debb27397d52339a67.jpg,384,384,face,201,176,224,183
606_jpg.rf.06bb0cc01646397cfd79bd6cade19861.jpg,384,384,face,141,21,181,40
378_jpg.rf.07bb0cdcaeed21ec5c89dd7a381b55ea.jpg,384,384,face,298,183,310,190
828_jpg.rf.05ae378eca2bd4b086acbf787d16399e.jpg,384,384,face,167,232,189,240
828_jpg.rf.05ae378eca2bd4b086acbf787d16399e.jpg,384,384,face,263,72,306,89
315_jpg.rf.07701ef76c2bc359978d345da03ad586.jpg,384,384,face,304,103,318,110
315_jpg.rf.07701ef76c2bc359978d345da03ad586.jpg,384,384,face,200,158,224,169
315_jpg.rf.07701ef76c2bc359978d345da03ad586.jpg,384,384,face,132,286,169,304
511_jpg.rf.079e94eaea9c92439f84bd300a564ce0.jpg,384,384,face,177,163,182,183
511_jpg.rf.079e94eaea9c92439f84bd300a564ce0.jpg,384,384,face,286,221,297,253
511_jpg.rf.079e94eaea9c92439f84bd300a564ce0.jpg,384,384,face,98,39,102,47
360_jpg.rf.07acd0d52a3052e17c34d3696252329c.jpg,384,384,face,141,92,150,107
360_jpg.rf.07acd0d52a3052e17c34d3696252329c.jpg,384,384,face,105,164,117,187
257_jpg.rf.097e8c4fae9d8d832f7cfceeec23c204.jpg,384,384,face,206,293,231,303
836_jpg.rf.0950609461188a97208b7dd052c9c934.jpg,384,384,face,161,202,184,208
94_jpg.rf.076227f0dbbe588cd02567481a21d8d6.jpg,384,384,face,205,13,228,26
378_jpg.rf.07ef56df7d84a1b67eee0533b7c63909.jpg,384,384,face,207,75,214,88
922_jpg.rf.07bc045afcb935a4b91624b005a54e69.jpg,384,384,face,120,36,133,43
922_jpg.rf.07bc045afcb935a4b91624b005a54e69.jpg,384,384,face,184,37,204,51
922_jpg.rf.07bc045afcb935a4b91624b005a54e69.jpg,384,384,face,187,115,210,128
